bldg_id,barangay,latitude,longitude,year_built,floors,material,occupancy,vs30,event_id,magnitude,dist_km,pga_g,pgv_cms,damage_class,damage_severity
ANT-00625,Cupang,14.61684,121.21921,2014,1,Steel,School,577,EVT-013,5.1,66.88,0.093,11.1,0,Class 0: No Damage
ANT-03596,San Isidro,14.56233,121.12228,1963,1,Wood,Hospital,529,EVT-055,5.6,90.09,0.102,12.3,1,Class 1: Light Damage
ANT-04790,Muntindilaw,14.61543,121.23914,1995,1,Steel,School,517,EVT-063,7.4,47.94,0.935,112.3,3,Class 3: Severe Damage
ANT-02989,San Roque,14.60907,121.16952,1979,7,Steel,School,599,EVT-053,7.5,20.11,2.53,303.7,4,Class 4: Collapse
ANT-01888,Dela Paz,14.58305,121.22844,1973,6,Steel,Industrial,689,EVT-013,5.1,63.83,0.093,11.2,0,Class 0: No Damage
ANT-04810,Dela Paz,14.62986,121.15153,1959,3,Masonry_URM,Residential,398,EVT-023,5.1,58.75,0.131,15.7,2,Class 2: Moderate Damage
ANT-03568,Bagong Nayon,14.55754,121.20484,1990,4,Steel,Commercial,756,EVT-041,5.3,23.92,0.354,42.5,1,Class 1: Light Damage
ANT-04617,San Roque,14.63287,121.16905,2006,1,Masonry_URM,School,291,EVT-071,7.4,71.45,0.689,82.6,4,Class 4: Collapse
ANT-02808,Dalig,14.63697,121.15051,1989,6,Steel,Industrial,632,EVT-019,5.0,49.57,0.128,15.4,0,Class 0: No Damage
ANT-03844,Muntindilaw,14.63747,121.23784,1952,2,Masonry_URM,Residential,324,EVT-016,7.3,41.08,1.26,151.2,4,Class 4: Collapse
ANT-01504,Mayamot,14.55705,121.12499,1954,4,Steel,Hospital,356,EVT-094,8.2,51.64,1.79,214.8,4,Class 4: Collapse
ANT-00100,San Isidro,14.64049,121.21105,1970,7,Steel,Hospital,182,EVT-028,8.0,7.43,12.462,1495.5,4,Class 4: Collapse
ANT-01851,Cupang,14.64444,121.14422,1993,5,Wood,Industrial,554,EVT-042,6.2,78.26,0.19,22.8,1,Class 1: Light Damage
ANT-04572,Cupang,14.57684,121.17463,2020,2,Steel,School,172,EVT-055,5.6,84.33,0.156,18.8,0,Class 0: No Damage
ANT-00168,San Juan,14.64245,121.13888,1954,1,Steel,Industrial,648,EVT-024,5.6,84.43,0.1,12.1,0,Class 0: No Damage
ANT-02356,Muntindilaw,14.58391,121.18214,1986,6,Wood,Residential,740,EVT-026,6.9,69.93,0.342,41.1,2,Class 2: Moderate Damage
ANT-00621,San Roque,14.64007,121.2486,2019,5,Masonry_URM,Hospital,591,EVT-071,7.4,79.1,0.487,58.4,3,Class 3: Severe Damage
ANT-04695,Dalig,14.61801,121.20642,2019,1,Concrete,Industrial,485,EVT-037,5.6,85.59,0.109,13.0,1,Class 1: Light Damage
ANT-01670,San Juan,14.64816,121.23051,1999,7,Concrete,Commercial,693,EVT-089,8.1,87.12,0.697,83.6,3,Class 3: Severe Damage
ANT-00428,San Jose,14.64076,121.15476,2018,2,Masonry_URM,School,665,EVT-043,7.6,70.57,0.622,74.6,3,Class 3: Severe Damage
ANT-04826,San Jose,14.55984,121.13897,2014,1,Concrete,School,605,EVT-100,5.4,76.03,0.098,11.8,0,Class 0: No Damage
ANT-01763,Mayamot,14.60678,121.12779,1960,5,Wood,Industrial,599,EVT-019,5.0,50.63,0.127,15.2,0,Class 0: No Damage
ANT-00503,Bagong Nayon,14.56991,121.1852,2016,9,Wood,Commercial,668,EVT-066,5.7,14.51,0.821,98.5,3,Class 3: Severe Damage
ANT-04619,Dela Paz,14.58827,121.16969,1997,6,Concrete,Residential,152,EVT-056,6.2,20.61,1.397,167.7,4,Class 4: Collapse
ANT-03038,Bagong Nayon,14.61456,121.15719,2010,2,Wood,Industrial,541,EVT-048,6.1,50.59,0.307,36.9,1,Class 1: Light Damage
ANT-04126,Inarawan,14.58034,121.16696,2008,4,Wood,Commercial,562,EVT-012,5.2,60.69,0.121,14.6,1,Class 1: Light Damage
ANT-04403,Bagong Nayon,14.61959,121.20422,1957,9,Masonry_URM,Hospital,246,EVT-069,5.1,52.44,0.172,20.6,2,Class 2: Moderate Damage
ANT-02280,Muntindilaw,14.57575,121.1427,2000,5,Steel,Commercial,683,EVT-047,6.7,39.05,0.62,74.4,2,Class 2: Moderate Damage
ANT-04812,Dela Paz,14.57331,121.14511,1961,4,Steel,Commercial,518,EVT-013,5.1,59.61,0.111,13.3,0,Class 0: No Damage
ANT-01519,San Roque,14.56948,121.16003,2010,9,Steel,School,468,EVT-024,5.6,81.01,0.117,14.1,0,Class 0: No Damage
ANT-00342,San Luis,14.59607,121.12512,2013,3,Concrete,School,549,EVT-085,7.8,45.72,1.354,162.4,4,Class 4: Collapse
ANT-04438,San Jose,14.61198,121.23067,2016,2,Steel,Residential,534,EVT-038,5.5,83.92,0.101,12.1,1,Class 1: Light Damage
ANT-03016,San Luis,14.58455,121.22424,1989,1,Steel,School,687,EVT-002,5.2,86.49,0.072,8.6,1,Class 1: Light Damage
ANT-02827,Bagong Nayon,14.61226,121.16076,1986,7,Steel,Industrial,524,EVT-022,7.6,65.04,0.732,87.8,3,Class 3: Severe Damage
ANT-03127,San Isidro,14.64344,121.14083,1977,6,Wood,Residential,404,EVT-067,5.1,37.78,0.213,25.5,2,Class 2: Moderate Damage
ANT-04502,Dalig,14.57325,121.23683,1978,2,Wood,Industrial,425,EVT-094,8.2,63.51,1.303,156.4,4,Class 4: Collapse
ANT-04696,San Luis,14.63115,121.24353,2016,3,Steel,Industrial,579,EVT-100,5.4,81.6,0.091,10.9,0,Class 0: No Damage
ANT-00131,Dela Paz,14.63875,121.16356,1990,9,Concrete,Industrial,182,EVT-033,6.2,75.66,0.281,33.7,2,Class 2: Moderate Damage
ANT-01906,San Juan,14.56196,121.12563,2021,9,Wood,Industrial,244,EVT-011,6.2,35.04,0.673,80.7,3,Class 3: Severe Damage
ANT-00132,San Juan,14.6489,121.24939,1953,5,Wood,Commercial,168,EVT-019,5.0,56.33,0.162,19.5,2,Class 2: Moderate Damage
ANT-00411,San Jose,14.58987,121.13642,2020,3,Concrete,Hospital,213,EVT-078,6.6,46.41,0.672,80.6,4,Class 4: Collapse
ANT-04494,Dela Paz,14.62431,121.21174,1971,6,Masonry_URM,Hospital,459,EVT-025,7.8,74.73,0.759,91.1,4,Class 4: Collapse
ANT-01251,Dela Paz,14.59175,121.1519,2023,6,Concrete,Residential,594,EVT-090,7.0,74.98,0.367,44.1,2,Class 2: Moderate Damage
ANT-01219,Inarawan,14.62305,121.22823,1964,2,Wood,Industrial,535,EVT-008,6.9,40.52,0.803,96.4,4,Class 4: Collapse
ANT-04173,Cupang,14.62608,121.18511,1966,5,Masonry_URM,Residential,268,EVT-034,5.3,64.89,0.148,17.8,2,Class 2: Moderate Damage
ANT-02419,San Isidro,14.55602,121.14946,2005,7,Concrete,Industrial,594,EVT-100,5.4,77.2,0.097,11.6,0,Class 0: No Damage
ANT-03469,San Isidro,14.57962,121.22743,1991,2,Steel,Residential,491,EVT-002,5.2,86.41,0.079,9.5,0,Class 0: No Damage
ANT-04941,Bagong Nayon,14.57308,121.24617,1966,1,Steel,Hospital,627,EVT-009,5.9,57.14,0.22,26.3,1,Class 1: Light Damage
ANT-02595,San Juan,14.6393,121.16307,2019,3,Concrete,Hospital,258,EVT-013,5.1,67.19,0.117,14.1,1,Class 1: Light Damage
ANT-02176,Dalig,14.61857,121.17376,1997,6,Concrete,Hospital,481,EVT-048,6.1,48.83,0.333,39.9,2,Class 2: Moderate Damage
ANT-03392,Dela Paz,14.64882,121.2053,1996,8,Concrete,Hospital,674,EVT-072,8.2,75.14,0.946,113.5,4,Class 4: Collapse
ANT-03502,San Luis,14.62005,121.19944,2001,3,Wood,Industrial,333,EVT-024,5.6,77.57,0.137,16.5,1,Class 1: Light Damage
ANT-03972,San Juan,14.56551,121.19459,1978,9,Concrete,School,509,EVT-080,7.4,74.54,0.551,66.1,3,Class 3: Severe Damage
ANT-04223,Bagong Nayon,14.5743,121.17759,1954,1,Concrete,Industrial,281,EVT-081,6.0,43.7,0.433,51.9,3,Class 3: Severe Damage
ANT-01251,Dela Paz,14.59175,121.1519,2023,6,Concrete,Residential,594,EVT-042,6.2,74.67,0.198,23.8,1,Class 1: Light Damage
ANT-04390,Dalig,14.57536,121.24913,1956,3,Steel,Hospital,207,EVT-097,5.5,46.32,0.284,34.1,2,Class 2: Moderate Damage
ANT-04579,Dela Paz,14.56942,121.23554,1974,6,Masonry_URM,Hospital,154,EVT-070,6.5,47.21,0.696,83.5,4,Class 4: Collapse
ANT-00920,Mayamot,14.55016,121.19907,1953,7,Masonry_URM,Hospital,646,EVT-052,5.3,33.25,0.249,29.9,2,Class 2: Moderate Damage
ANT-03689,Inarawan,14.62534,121.21412,1957,3,Concrete,Hospital,266,EVT-082,6.2,19.54,1.24,148.8,4,Class 4: Collapse
ANT-04589,San Luis,14.5508,121.14258,2000,1,Masonry_URM,School,608,EVT-011,6.2,34.64,0.518,62.2,3,Class 3: Severe Damage
ANT-04449,San Jose,14.57809,121.23199,1962,9,Masonry_URM,School,625,EVT-073,6.3,5.9,2.506,300.8,4,Class 4: Collapse
ANT-00313,San Luis,14.61651,121.12866,1978,8,Steel,Industrial,619,EVT-088,5.5,67.23,0.132,15.8,0,Class 0: No Damage
ANT-04591,Cupang,14.56598,121.1959,1994,5,Concrete,Hospital,540,EVT-010,7.2,46.74,0.805,96.6,4,Class 4: Collapse
ANT-03759,San Luis,14.6365,121.17081,1997,6,Masonry_URM,Hospital,579,EVT-097,5.5,52.34,0.179,21.5,2,Class 2: Moderate Damage
ANT-00204,San Roque,14.55741,121.1385,1964,9,Masonry_URM,Hospital,337,EVT-037,5.6,92.18,0.11,13.2,1,Class 1: Light Damage
ANT-00583,Dalig,14.57091,121.23363,1967,2,Steel,Hospital,502,EVT-081,6.0,40.64,0.397,47.6,2,Class 2: Moderate Damage
ANT-00984,Muntindilaw,14.58683,121.14437,1983,6,Wood,Hospital,339,EVT-042,6.2,75.15,0.232,27.9,2,Class 2: Moderate Damage
ANT-01095,Muntindilaw,14.58513,121.12826,1955,1,Steel,School,384,EVT-028,8.0,10.57,7.77,932.4,4,Class 4: Collapse
ANT-00926,San Luis,14.62843,121.13763,1955,6,Masonry_URM,Hospital,710,EVT-002,5.2,82.96,0.075,9.0,2,Class 2: Moderate Damage
ANT-03063,San Luis,14.59919,121.18361,1992,9,Steel,Hospital,584,EVT-037,5.6,87.75,0.099,11.9,0,Class 0: No Damage
ANT-00373,San Isidro,14.6371,121.14539,1987,2,Wood,Residential,387,EVT-050,7.5,80.62,0.564,67.7,3,Class 3: Severe Damage
ANT-01553,San Jose,14.57655,121.1721,2009,7,Masonry_URM,Industrial,159,EVT-066,5.7,15.59,1.183,142.0,4,Class 4: Collapse
ANT-02923,San Roque,14.61736,121.18627,1968,1,Steel,Industrial,738,EVT-009,5.9,62.88,0.185,22.2,1,Class 1: Light Damage
ANT-03522,Dalig,14.56506,121.23714,1987,7,Wood,Residential,655,EVT-084,5.9,47.67,0.273,32.8,2,Class 2: Moderate Damage
ANT-03891,Mayamot,14.58356,121.23979,1967,6,Steel,Industrial,647,EVT-002,5.2,87.72,0.072,8.6,0,Class 0: No Damage
ANT-03651,Dela Paz,14.55899,121.17217,1972,9,Masonry_URM,School,687,EVT-080,7.4,72.21,0.525,63.0,4,Class 4: Collapse
ANT-03692,Dela Paz,14.59499,121.12016,2002,9,Steel,Hospital,319,EVT-038,5.5,94.01,0.101,12.1,0,Class 0: No Damage
ANT-03051,San Juan,14.6005,121.22164,2012,9,Wood,School,729,EVT-087,5.0,68.26,0.082,9.9,0,Class 0: No Damage
ANT-00472,Bagong Nayon,14.61583,121.21357,2012,7,Concrete,Hospital,439,EVT-035,6.1,65.35,0.245,29.4,1,Class 1: Light Damage
ANT-01695,San Isidro,14.56181,121.18988,1999,2,Wood,School,249,EVT-030,6.2,57.16,0.358,43.0,3,Class 3: Severe Damage
ANT-01162,Muntindilaw,14.58264,121.18979,2019,8,Steel,Residential,722,EVT-055,5.6,82.58,0.105,12.6,0,Class 0: No Damage
ANT-00999,San Roque,14.55867,121.18409,1989,1,Concrete,School,733,EVT-100,5.4,80.1,0.087,10.4,0,Class 0: No Damage
ANT-00658,San Jose,14.63374,121.16253,1984,7,Wood,Industrial,669,EVT-099,6.8,40.37,0.649,77.9,3,Class 3: Severe Damage
ANT-00873,Dalig,14.63656,121.18965,1966,1,Steel,Industrial,523,EVT-023,5.1,61.13,0.115,13.7,1,Class 1: Light Damage
ANT-01970,San Roque,14.63848,121.20082,2007,3,Concrete,Hospital,634,EVT-100,5.4,77.14,0.095,11.4,0,Class 0: No Damage
ANT-03882,Dela Paz,14.585,121.20305,1971,5,Concrete,Residential,681,EVT-071,7.4,71.78,0.53,63.6,3,Class 3: Severe Damage
ANT-01155,San Juan,14.55991,121.12139,2008,3,Concrete,Commercial,204,EVT-079,6.1,34.68,0.656,78.8,3,Class 3: Severe Damage
ANT-04438,San Jose,14.61198,121.23067,2016,2,Steel,Residential,534,EVT-053,7.5,26.7,1.947,233.6,4,Class 4: Collapse
ANT-02091,San Luis,14.55799,121.12693,1970,4,Steel,Industrial,293,EVT-002,5.2,76.65,0.109,13.1,0,Class 0: No Damage
ANT-01939,San Isidro,14.55847,121.17847,1999,7,Wood,Hospital,213,EVT-054,7.8,66.0,1.17,140.4,4,Class 4: Collapse
ANT-00730,San Luis,14.58856,121.21218,2017,6,Wood,Hospital,651,EVT-092,5.7,75.4,0.124,14.9,1,Class 1: Light Damage
ANT-01059,Cupang,14.57895,121.22215,2016,8,Wood,Industrial,569,EVT-038,5.5,83.21,0.1,12.0,0,Class 0: No Damage
ANT-03532,San Jose,14.61428,121.19659,1982,7,Masonry_URM,Hospital,388,EVT-006,7.2,97.84,0.333,40.0,3,Class 3: Severe Damage
ANT-00989,Inarawan,14.57509,121.15401,1951,3,Masonry_URM,School,688,EVT-073,6.3,6.34,2.338,280.5,4,Class 4: Collapse
ANT-04140,Muntindilaw,14.64274,121.19147,1963,4,Wood,Commercial,607,EVT-094,8.2,58.72,1.296,155.5,4,Class 4: Collapse
ANT-01403,Inarawan,14.61331,121.24595,1991,1,Steel,School,686,EVT-048,6.1,41.04,0.37,44.4,2,Class 2: Moderate Damage
ANT-02586,San Isidro,14.64871,121.12224,1973,4,Masonry_URM,Residential,442,EVT-005,7.9,25.34,3.096,371.5,4,Class 4: Collapse
ANT-03060,Cupang,14.61285,121.23678,1990,2,Wood,Commercial,490,EVT-079,6.1,34.45,0.509,61.0,3,Class 3: Severe Damage
ANT-00859,San Juan,14.64773,121.2041,1979,2,Masonry_URM,Industrial,527,EVT-008,6.9,40.5,0.808,96.9,4,Class 4: Collapse
ANT-01933,Bagong Nayon,14.60225,121.13784,1995,6,Masonry_URM,Industrial,389,EVT-002,5.2,80.9,0.093,11.2,1,Class 1: Light Damage
ANT-04497,Mayamot,14.64836,121.20843,2021,1,Steel,Residential,369,EVT-012,5.2,56.13,0.152,18.3,0,Class 0: No Damage
ANT-03703,San Juan,14.6193,121.13641,2000,6,Masonry_URM,School,605,EVT-051,7.6,104.47,0.372,44.7,3,Class 3: Severe Damage
ANT-02766,Muntindilaw,14.57343,121.23538,1985,7,Steel,Residential,701,EVT-012,5.2,53.42,0.134,16.0,0,Class 0: No Damage
ANT-02034,San Jose,14.62547,121.1529,1954,2,Steel,Hospital,436,EVT-028,8.0,5.74,11.177,1341.3,4,Class 4: Collapse
ANT-00501,Mayamot,14.56478,121.18753,2016,5,Masonry_URM,School,502,EVT-070,6.5,45.87,0.506,60.7,3,Class 3: Severe Damage
ANT-03060,Cupang,14.61285,121.23678,1990,2,Wood,Commercial,490,EVT-052,5.3,25.46,0.364,43.7,2,Class 2: Moderate Damage
ANT-03156,Muntindilaw,14.59818,121.21527,1991,8,Concrete,School,479,EVT-067,5.1,29.2,0.272,32.6,2,Class 2: Moderate Damage
ANT-01231,Muntindilaw,14.6012,121.16339,2011,3,Concrete,Residential,284,EVT-093,8.3,31.13,4.03,483.6,4,Class 4: Collapse
ANT-02233,San Luis,14.57083,121.2198,1972,5,Wood,Residential,338,EVT-026,6.9,65.71,0.47,56.4,3,Class 3: Severe Damage
ANT-02739,Cupang,14.61788,121.12765,1961,4,Steel,Residential,610,EVT-047,6.7,37.01,0.683,82.0,3,Class 3: Severe Damage
ANT-04255,San Isidro,14.59589,121.19838,1964,8,Wood,Industrial,626,EVT-009,5.9,61.83,0.198,23.8,2,Class 2: Moderate Damage
ANT-01392,San Luis,14.57409,121.12377,1990,8,Concrete,Industrial,502,EVT-002,5.2,77.63,0.091,10.9,0,Class 0: No Damage
ANT-00668,San Isidro,14.57765,121.23204,1991,4,Steel,Commercial,724,EVT-013,5.1,63.45,0.093,11.1,0,Class 0: No Damage
ANT-03350,San Luis,14.55777,121.14273,1958,9,Masonry_URM,Hospital,152,EVT-084,5.9,52.81,0.372,44.7,3,Class 3: Severe Damage
ANT-04906,Mayamot,14.61165,121.1636,1961,7,Concrete,Industrial,695,EVT-023,5.1,57.42,0.114,13.7,1,Class 1: Light Damage
ANT-03770,Muntindilaw,14.61569,121.24287,2008,6,Masonry_URM,School,592,EVT-077,6.8,72.84,0.322,38.6,2,Class 2: Moderate Damage
ANT-04490,Bagong Nayon,14.58979,121.17929,1960,3,Steel,Hospital,688,EVT-081,6.0,45.11,0.318,38.2,2,Class 2: Moderate Damage
ANT-04958,Mayamot,14.61612,121.21345,1964,3,Wood,Residential,312,EVT-023,5.1,60.31,0.136,16.3,1,Class 1: Light Damage
ANT-04282,San Isidro,14.56754,121.21525,1989,8,Masonry_URM,Hospital,322,EVT-037,5.6,84.01,0.126,15.1,1,Class 1: Light Damage
ANT-01237,Inarawan,14.62381,121.14829,1961,7,Wood,Commercial,486,EVT-015,6.9,58.49,0.484,58.1,3,Class 3: Severe Damage
ANT-03593,Dalig,14.60423,121.18994,1980,1,Steel,Commercial,227,EVT-011,6.2,26.82,0.93,111.6,4,Class 4: Collapse
ANT-04725,San Jose,14.63615,121.18415,2019,8,Concrete,Hospital,695,EVT-079,6.1,29.19,0.553,66.4,2,Class 2: Moderate Damage
ANT-04772,Cupang,14.57984,121.12091,2017,9,Wood,Commercial,597,EVT-056,6.2,21.38,0.893,107.2,4,Class 4: Collapse
ANT-01070,Bagong Nayon,14.64148,121.21056,1970,8,Wood,Hospital,430,EVT-076,5.5,29.4,0.398,47.8,3,Class 3: Severe Damage
ANT-01616,Cupang,14.61827,121.18864,1995,8,Steel,Commercial,549,EVT-073,6.3,9.12,1.977,237.2,4,Class 4: Collapse
ANT-03619,San Isidro,14.64445,121.20787,1952,9,Steel,School,712,EVT-094,8.2,60.49,1.189,142.7,4,Class 4: Collapse
ANT-04263,Dela Paz,14.58561,121.1873,2015,6,Concrete,School,687,EVT-087,5.0,72.14,0.078,9.4,0,Class 0: No Damage
ANT-02991,Dela Paz,14.60938,121.22249,1989,7,Concrete,Industrial,724,EVT-087,5.0,68.05,0.083,10.0,0,Class 0: No Damage
ANT-02993,Dalig,14.554,121.2052,1959,5,Steel,Hospital,510,EVT-051,7.6,94.23,0.451,54.1,2,Class 2: Moderate Damage
ANT-03941,Muntindilaw,14.62572,121.1466,2003,4,Wood,Commercial,666,EVT-059,7.5,77.16,0.533,64.0,3,Class 3: Severe Damage
ANT-04500,Mayamot,14.55672,121.18356,2017,6,Masonry_URM,Industrial,747,EVT-057,5.1,28.51,0.254,30.5,2,Class 2: Moderate Damage
ANT-00459,San Juan,14.56723,121.12319,1980,2,Wood,School,466,EVT-078,6.6,44.08,0.566,67.9,4,Class 4: Collapse
ANT-02448,San Juan,14.63338,121.17579,2015,6,Steel,Hospital,706,EVT-081,6.0,49.57,0.281,33.7,1,Class 1: Light Damage
ANT-04020,Mayamot,14.64456,121.1538,1978,3,Concrete,Hospital,613,EVT-054,7.8,67.91,0.821,98.5,4,Class 4: Collapse
ANT-00892,Mayamot,14.61703,121.12803,2003,6,Masonry_URM,Hospital,650,EVT-048,6.1,53.73,0.27,32.4,2,Class 2: Moderate Damage
ANT-01331,Dalig,14.58281,121.18727,1953,9,Steel,Commercial,610,EVT-003,5.6,20.96,0.537,64.4,1,Class 1: Light Damage
ANT-00123,Dalig,14.55411,121.2121,1981,6,Concrete,Residential,511,EVT-034,5.3,59.77,0.136,16.3,1,Class 1: Light Damage
ANT-00356,Dela Paz,14.57352,121.22656,1951,8,Steel,Commercial,679,EVT-092,5.7,75.13,0.123,14.8,1,Class 1: Light Damage
ANT-01352,Cupang,14.56687,121.12139,1993,1,Concrete,Industrial,557,EVT-014,6.6,29.57,0.88,105.6,4,Class 4: Collapse
ANT-00570,San Roque,14.62097,121.22201,2015,7,Masonry_URM,Residential,558,EVT-037,5.6,83.98,0.107,12.8,1,Class 1: Light Damage
ANT-02070,Dalig,14.64832,121.224,1958,3,Concrete,School,162,EVT-018,6.4,49.97,0.555,66.6,3,Class 3: Severe Damage
ANT-00329,Cupang,14.59017,121.19721,1978,4,Masonry_URM,Residential,396,EVT-079,6.1,34.35,0.544,65.3,4,Class 4: Collapse
ANT-03570,San Jose,14.61784,121.12753,1991,4,Concrete,Hospital,754,EVT-012,5.2,64.76,0.102,12.3,1,Class 1: Light Damage
ANT-04014,Cupang,14.58356,121.19624,1995,8,Masonry_URM,Industrial,263,EVT-070,6.5,44.19,0.643,77.1,4,Class 4: Collapse
ANT-03883,Muntindilaw,14.58924,121.18429,1983,2,Concrete,School,198,EVT-055,5.6,82.78,0.154,18.5,1,Class 1: Light Damage
ANT-02589,Dela Paz,14.63302,121.16403,1961,8,Concrete,School,650,EVT-022,7.6,63.95,0.701,84.2,4,Class 4: Collapse
ANT-00368,Inarawan,14.55991,121.14781,1977,5,Steel,Commercial,472,EVT-042,6.2,73.51,0.217,26.0,1,Class 1: Light Damage
ANT-04754,Muntindilaw,14.59173,121.2132,2022,3,Steel,Residential,238,EVT-034,5.3,60.79,0.167,20.1,0,Class 0: No Damage
ANT-04919,Cupang,14.6306,121.21695,1974,4,Masonry_URM,Hospital,243,EVT-046,7.5,17.46,3.813,457.6,4,Class 4: Collapse
ANT-04790,Muntindilaw,14.61543,121.23914,1995,1,Steel,School,517,EVT-030,6.2,54.3,0.307,36.9,1,Class 1: Light Damage
ANT-02228,San Juan,14.60744,121.21268,1971,7,Wood,School,461,EVT-077,6.8,76.21,0.327,39.2,3,Class 3: Severe Damage
ANT-04005,San Isidro,14.62825,121.19448,2000,4,Concrete,School,600,EVT-094,8.2,58.94,1.294,155.3,4,Class 4: Collapse
ANT-00811,Bagong Nayon,14.59179,121.15503,1958,8,Wood,Residential,694,EVT-035,6.1,61.24,0.232,27.9,2,Class 2: Moderate Damage
ANT-04981,San Jose,14.61255,121.16877,1976,7,Steel,Commercial,219,EVT-076,5.5,31.52,0.451,54.1,2,Class 2: Moderate Damage
ANT-02103,Mayamot,14.59411,121.21554,1958,4,Steel,Industrial,272,EVT-001,6.8,66.49,0.456,54.8,2,Class 2: Moderate Damage
ANT-04191,Bagong Nayon,14.5565,121.12332,1984,2,Masonry_URM,Hospital,523,EVT-023,5.1,50.05,0.148,17.7,1,Class 1: Light Damage
ANT-04980,Inarawan,14.6225,121.18676,1984,7,Steel,Commercial,480,EVT-037,5.6,87.76,0.105,12.6,0,Class 0: No Damage
ANT-04160,San Roque,14.60338,121.19952,2007,2,Wood,Residential,314,EVT-036,5.9,31.93,0.554,66.4,3,Class 3: Severe Damage
ANT-04107,San Luis,14.58525,121.15004,1982,1,Masonry_URM,Commercial,230,EVT-019,5.0,53.99,0.156,18.7,2,Class 2: Moderate Damage
ANT-01651,Dela Paz,14.62849,121.22825,1984,3,Steel,Hospital,722,EVT-038,5.5,84.98,0.09,10.8,0,Class 0: No Damage
ANT-03774,Bagong Nayon,14.57534,121.21141,1967,6,Wood,Industrial,306,EVT-034,5.3,60.45,0.156,18.8,1,Class 1: Light Damage
ANT-02396,Muntindilaw,14.55403,121.23826,2023,2,Concrete,Residential,489,EVT-038,5.5,80.53,0.109,13.1,0,Class 0: No Damage
ANT-04537,San Roque,14.55659,121.20342,1962,7,Concrete,Industrial,508,EVT-034,5.3,60.75,0.133,16.0,1,Class 1: Light Damage
ANT-00411,San Jose,14.58987,121.13642,2020,3,Concrete,Hospital,213,EVT-087,5.0,77.5,0.101,12.1,0,Class 0: No Damage
ANT-00018,Mayamot,14.61926,121.21122,1988,9,Steel,School,553,EVT-030,6.2,57.21,0.282,33.8,1,Class 1: Light Damage
ANT-03794,Cupang,14.557,121.1251,2021,1,Steel,Residential,409,EVT-067,5.1,31.82,0.259,31.1,0,Class 0: No Damage
ANT-00934,Bagong Nayon,14.57122,121.12383,2003,5,Concrete,Industrial,560,EVT-065,8.3,25.8,4.04,484.7,4,Class 4: Collapse
ANT-01867,Dela Paz,14.58423,121.15517,2017,7,Wood,School,582,EVT-075,5.7,27.05,0.469,56.3,3,Class 3: Severe Damage
ANT-04975,Bagong Nayon,14.55324,121.20205,1952,4,Steel,Commercial,740,EVT-070,6.5,47.58,0.43,51.6,2,Class 2: Moderate Damage
ANT-03140,San Jose,14.5721,121.21159,1990,9,Masonry_URM,Industrial,190,EVT-076,5.5,25.44,0.597,71.6,4,Class 4: Collapse
ANT-00625,Cupang,14.61684,121.21921,2014,1,Steel,School,577,EVT-037,5.6,84.21,0.105,12.6,0,Class 0: No Damage
ANT-03900,San Jose,14.56294,121.23507,1981,9,Concrete,School,480,EVT-077,6.8,75.26,0.328,39.4,2,Class 2: Moderate Damage
ANT-00276,Bagong Nayon,14.59663,121.1599,2014,6,Concrete,Commercial,286,EVT-088,5.5,67.51,0.165,19.8,1,Class 1: Light Damage
ANT-04812,Dela Paz,14.57331,121.14511,1961,4,Steel,Commercial,518,EVT-070,6.5,43.78,0.531,63.7,2,Class 2: Moderate Damage
ANT-00026,Bagong Nayon,14.55215,121.1285,1952,5,Wood,Industrial,331,EVT-079,6.1,35.7,0.549,65.9,4,Class 4: Collapse
ANT-00306,Dela Paz,14.64212,121.15861,1975,9,Wood,Residential,713,EVT-034,5.3,68.18,0.104,12.5,1,Class 1: Light Damage
ANT-01317,Dela Paz,14.58187,121.17867,1987,8,Concrete,Hospital,526,EVT-043,7.6,64.62,0.748,89.8,3,Class 3: Severe Damage
ANT-01141,Dalig,14.64314,121.18619,1977,9,Masonry_URM,Commercial,593,EVT-057,5.1,20.99,0.377,45.3,2,Class 2: Moderate Damage
ANT-02378,Dela Paz,14.55143,121.16159,1984,7,Wood,Commercial,197,EVT-067,5.1,28.53,0.364,43.7,2,Class 2: Moderate Damage
ANT-00446,Cupang,14.62025,121.18435,1987,2,Concrete,Residential,416,EVT-087,5.0,72.01,0.091,10.9,0,Class 0: No Damage
ANT-01003,Bagong Nayon,14.59752,121.15687,1993,2,Masonry_URM,Commercial,551,EVT-013,5.1,62.55,0.102,12.3,2,Class 2: Moderate Damage
ANT-01824,Bagong Nayon,14.63797,121.18572,2003,6,Steel,Residential,613,EVT-088,5.5,72.83,0.119,14.3,0,Class 0: No Damage
ANT-00207,San Juan,14.64016,121.1269,1951,3,Masonry_URM,Hospital,343,EVT-012,5.2,64.85,0.129,15.5,3,Class 3: Severe Damage
ANT-04630,San Isidro,14.58391,121.15646,2020,9,Wood,Residential,329,EVT-030,6.2,61.33,0.301,36.1,1,Class 1: Light Damage
ANT-01709,San Jose,14.60348,121.20759,2009,2,Concrete,Commercial,227,EVT-081,6.0,45.09,0.444,53.3,3,Class 3: Severe Damage
ANT-03603,San Jose,14.64471,121.21926,1966,5,Masonry_URM,Industrial,622,EVT-072,8.2,73.6,0.995,119.5,4,Class 4: Collapse
